"DATAFILE_AS_OF","REPORT_YEAR","REPORT_NUMBER","SUPPLEMENTAL_NUMBER","OPERATOR_ID","PARTA2NAMEOFCOMP","PARTA5COMMODITY","INTER_INTRA","STATE_NAME","PARTIPRE20UNK","PARTI192029","PARTI193039","PARTI194049","PARTI195059","PARTI196069","PARTI197079","PARTI198089","PARTI199099","PARTI200009","PARTI201019","PARTITOTAL"
41089.4680092593,2010,20110168,10170,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","NEW MEXICO",,,,,36,,,61,128,,2,227
41089.4680092593,2010,20110168,10170,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",,44,0,0,101,,,,93,,6,244
41089.4680092593,2010,20110168,10170,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","UTAH",,,,4,2,,,,,,,6
41089.4680092593,2010,20110151,10415,32035,"LDH ENERGY PIPELINE L.P.","HVL","INTRASTATE","TEXAS",,110,,215,361,244,396,43,,77,,1446
41089.4680092593,2010,20110416,10439,32044,"BP USFO/LOGISTICS","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","ILLINOIS",0,0,0,0,0,0,0,0,0,0,0,0
41089.4680092593,2010,20110416,10439,32044,"BP USFO/LOGISTICS","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","INDIANA",0,0,0,0,0,0,0,0,0,0,0,0
41089.4680092593,2010,20110416,10439,32044,"BP USFO/LOGISTICS","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","IOWA",0,0,0,0,0,0,0,0,0,0,0,0
41089.4680092593,2010,20110416,10439,32044,"BP USFO/LOGISTICS","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","MICHIGAN",0,0,0,0,0,0,0,0,0,0,0,0
41089.4680092593,2010,20110416,10439,32044,"BP USFO/LOGISTICS","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","MISSOURI",0,0,0,0,0,0,0,0,0,0,0,0
41089.4680092593,2010,20110416,10439,32044,"BP USFO/LOGISTICS","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","NEW JERSEY",0,0,0,0,0,0,0,0,0,0,0,0
41089.4680092593,2010,20110416,10439,32044,"BP USFO/LOGISTICS","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","OHIO",0,0,0,0,0,0,0,0,0,0,0,0
41089.4680092593,2010,20110416,10439,32044,"BP USFO/LOGISTICS","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","OREGON",0,0,0,0,0,0,0,0,0,0,0,0
41089.4680092593,2010,20110416,10439,32044,"BP USFO/LOGISTICS","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","ALABAMA",0,0,0,0,0,0,2.2,0,0,0,0,2.2
41089.4680092593,2010,20110416,10439,32044,"BP USFO/LOGISTICS","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","CALIFORNIA",0,0,0,0,0,0,0,0,0,0,0,0
41089.4680092593,2010,20110416,10439,32044,"BP USFO/LOGISTICS","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","NEW JERSEY",0,0,0,0,0,0,0,0.6,0,0,0,0.6
41089.4680092593,2010,20110416,10439,32044,"BP USFO/LOGISTICS","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","OHIO",0,0,0,0,0,0,0,0,0,0,0,0
41089.4680092593,2010,20110442,10474,32051,"MARTIN OPERATING PARTNERSHIP, L.P.","HVL","INTRASTATE","TEXAS",,,207.845,,,,3.55,,,1.39,,212.785
41089.4680092593,2010,20110446,10482,32052,"SABCO OPERATING COMPANY","HVL","INTRASTATE","TEXAS",,,,,,,,,,3.2,,3.2
41089.4680092593,2010,20110405,10428,32062,"IMTT-PIPELINE","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","NEW JERSEY",0,0,0,2.68,0,0,0,3,0.18,1.37,0,7.23
41089.4680092593,2010,20110405,10428,32062,"IMTT-PIPELINE","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","NEW YORK",0,0,0,0,0,0,0,1.6,0,1.49,0,3.09
41089.4680092593,2010,20110405,10428,32062,"IMTT-PIPELINE","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","NEW JERSEY",,,,2.68,,,1.48,3.48,0.34,2.34,,10.32
41089.4680092593,2010,20110063,10064,32073,"AGAVE ENERGY COMPANY","HVL","INTRASTATE","NEW MEXICO",,,,,,,,7,,6,,13
41089.4680092593,2010,20110243,11007,32080,"CCPS TRANSPORTATION, LLC","Crude Oil","INTERSTATE","ILLINOIS",,,,,167,,,,,,,167
41089.4680092593,2010,20110243,11007,32080,"CCPS TRANSPORTATION, LLC","Crude Oil","INTERSTATE","KANSAS",,,,,120,,,,,,,120
41089.4680092593,2010,20110243,11007,32080,"CCPS TRANSPORTATION, LLC","Crude Oil","INTERSTATE","MISSOURI",,,,,206,,,,,,,206
41089.4680092593,2010,20110243,11007,32080,"CCPS TRANSPORTATION, LLC","Crude Oil","INTERSTATE","OKLAHOMA",,,,,92,,,,,1,,93
41089.4680092593,2010,20110016,10016,32082,"ARC TERMINALS","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","OHIO",,,,0.896,0.113,0,0.286,0,0.14,0.008,0.115,1.558
41089.4680092593,2010,20110426,10451,32083,"DCOR, LLC","Crude Oil","INTERSTATE","CALIFORNIA",,,,,,11.8,,16.26,,,,28.06
41089.4680092593,2010,20110426,10451,32083,"DCOR, LLC","Crude Oil","INTERSTATE","OCS-Pacific",,,,,,11.8,,16.26,,,,28.06
41089.4680092593,2010,20110426,10451,32083,"DCOR, LLC","Crude Oil","INTRASTATE","CALIFORNIA",,,,,0,0,0,7.7,1.99,,,9.69
41089.4680092593,2010,20110426,10451,32083,"DCOR, LLC","Crude Oil","INTRASTATE","OCS-Pacific",,,,,,0.53,3.05,1.22,,,,4.8
41089.4680092593,2010,20110283,10495,32091,"WILLIAMS OIL GATHERING, LLC","Crude Oil","INTERSTATE","LOUISIANA",,,,,,,,,,377,,377
41089.4680092593,2010,20110096,10097,32094,"AUX SABLE LIQUID PRODUCTS","HVL","INTRASTATE","ILLINOIS",,,,,,,34.006,,,,,34.006
41089.4680092593,2010,20110262,10327,32095,"LBC HOUSTON, L.P.","HVL","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,2,0,0,2
41089.4680092593,2010,20110312,10323,32095,"LBC HOUSTON, L.P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",4,0,0,0,0,0,0,3,0,0,0,7
41089.4680092593,2010,20110353,10365,32096,"WYNNEWOOD REFINERY COMPANY","Crude Oil","INTRASTATE","OKLAHOMA",,,,,,,,,,2.1,,2.1
41089.4680092593,2010,20110450,10491,32103,"CRIMSON PIPELINE L.P.","Crude Oil","INTRASTATE","CALIFORNIA",97.36,56.3,12.23,121.8,188.1,21.6,19.6,4.3,0.77,3.42,0,525.48
41089.4680092593,2010,20110068,10069,32107,"CROSSTEX NGL PIPELINE, L.P.","HVL","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,33.07,0,33.07
41089.4680092593,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTERSTATE","COLORADO",0,0,0,0,0,0,0,0,0,268.54,0,268.54
41089.4680092593,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTERSTATE","ILLINOIS",0,0,0,0,0,142.19,0,0.5,0,0,0,142.69
41089.4680092593,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTERSTATE","INDIANA",0,0,0,0,0,4.02,0,0,0,0,0,4.02
41089.4680092593,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTERSTATE","IOWA",0,0,0,0,0,199.29,112.11,0,0,0,0,311.4
41089.4680092593,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTERSTATE","KANSAS",0,0,75.77,0,60.85,135.11,405.14,111.07,8.62,380.46,0,1177.02
41089.4680092593,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTERSTATE","MISSOURI",0,0,0,0,0,0,36.04,2.46,0,0,0,38.5
41089.4680092593,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTERSTATE","MONTANA",0,0,0,0,0,0,0,9.02,0,0,0,9.02
41089.4680092593,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTERSTATE","NEBRASKA",0,0,0,0,,78.57,0,0,0,0,0,78.57
41089.4680092593,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTERSTATE","NORTH DAKOTA",0,0,0,0,0,0,0,2.49,0,0,0,2.49
41089.4680092593,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTERSTATE","OKLAHOMA",0,0,31.13,0,110.09,9.22,115.93,270.98,376.38,75.67,0.02,989.42
41089.4680092593,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTERSTATE","TEXAS",0,0,0,0,0,15.75,45.31,130.43,658.35,432.86,0.1,1282.8
41089.4680092593,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTERSTATE","WYOMING",0,0,0,0,0,0,0,0,0,387.02,0,387.02
41089.4680092593,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTRASTATE","COLORADO",0,0,0,0,0,0,0,0,0,125.6,0,125.6
41089.4680092593,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTRASTATE","ILLINOIS",0,0,0,0,0,61.36,16.73,9.48,2.32,0,0,89.89
41089.4680092593,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTRASTATE","INDIANA",0,0,0,0,0,0,0.42,0,0,0,0,0.42
41089.4680092593,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTRASTATE","IOWA",0,0,0,0,0,26.07,12.14,0,0,0.16,0,38.37
41089.4680092593,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTRASTATE","KANSAS",0,0,0,0,123.39,499.86,5.08,22.9,20.65,60.15,0,732.03
41089.4680092593,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTRASTATE","NEBRASKA",0,0,0,0,0,0,0,0,0,0,0,0
41089.4680092593,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTRASTATE","OKLAHOMA",0,0,14.09,0,3.67,160.64,647.2,610.25,120.73,155.15,30.15,1741.88
41089.4680092593,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTRASTATE","TEXAS",0,0,0,0,3.12,0.18,1.13,94.93,4.83,36.09,0,140.28
41089.4680092593,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTRASTATE","WYOMING",0,0,0,0,0,0,0,0,0,0.23,0,0.23
41089.4680092593,2010,20110389,10408,32109,"ONEOK NGL PIPELINE LP","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","IOWA",0,0,0,0,71.53,62.17,0,0,0,0,0,133.7
41089.4680092593,2010,20110389,10408,32109,"ONEOK NGL PIPELINE LP","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","KANSAS",0,0,0,0,92.44,40.09,0,0,0,0,0,132.53
41089.4680092593,2010,20110389,10408,32109,"ONEOK NGL PIPELINE LP","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","NEBRASKA",0,0,0,0,57.62,31.31,0,0,0,0,0,88.93
41089.4680092593,2010,20110389,10408,32109,"ONEOK NGL PIPELINE LP","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","IOWA",0,0,0,0,0,0,0,0,13.64,0.15,0,13.79
41089.4680092593,2010,20110389,10408,32109,"ONEOK NGL PIPELINE LP","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","KANSAS",0,0,0,0,0,29.77,0,10.9,1.09,0,0,41.76
41089.4680092593,2010,20110389,10408,32109,"ONEOK NGL PIPELINE LP","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","NEBRASKA",0,0,0,0,0,0,0,25.03,0,0,0,25.03
41089.4680092593,2010,20110453,10494,32114,"COPANO NGL SERVICES, L.P.","HVL","INTRASTATE","TEXAS",,,,106,,,,47,52,,,205
41089.4680092593,2010,20110072,10073,32117,"CROSSTEX PROCESSING SERVICES, LLC","HVL","INTRASTATE","LOUISIANA",0,0,0,0,2.25,173.71,210.33,0,57.52,0,0,443.81
41089.4680092593,2010,20120050,11074,32120,"NORTHVILLE INDUSTRIES CORP.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","NEW YORK",0,0,0,0,5.68,8.34,22.67,0,0,0,0,36.69
41089.4680092593,2010,20110041,10041,32129,"OKLAHOMA GAS PROCESSING","HVL","INTERSTATE","OKLAHOMA",,,,,,,,,,,11,11
41089.4680092593,2010,20110251,10256,32135,"CONOCOPHILLIPS - LOS ANGELES REFINERY","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","CALIFORNIA",0,0,0,11,2,0,0,0,0,0,0,13
41089.4680092593,2010,20110365,10383,32141,"RESOLUTE NATURAL RESOURCES COMPANY","CO2","INTERSTATE","COLORADO",0,0,0,0,0,0,0,12.1,0,0,0,12.1
41089.4680092593,2010,20110365,10383,32141,"RESOLUTE NATURAL RESOURCES COMPANY","CO2","INTERSTATE","UTAH",0,0,0,0,0,0,0,15.6,0,0,0,15.6
41089.4680092593,2010,20110064,11033,32147,"MARATHON PIPE LINE LLC","Crude Oil","INTERSTATE","ILLINOIS",0,0,0,56.1,79.8,73,63,0.2,19.7,15.4,0.1,307.3
41089.4680092593,2010,20110064,11033,32147,"MARATHON PIPE LINE LLC","Crude Oil","INTERSTATE","INDIANA",0,0,0,0,163.2,60.5,0.1,0.2,2,3.7,0,229.7
41089.4680092593,2010,20110064,11033,32147,"MARATHON PIPE LINE LLC","Crude Oil","INTERSTATE","KENTUCKY",0,0,0,0,0,1.2,262,0.2,2,1.8,0,267.2
41089.4680092593,2010,20110064,11033,32147,"MARATHON PIPE LINE LLC","Crude Oil","INTERSTATE","LOUISIANA",0,0,0,0,0,3.4,0,20.5,0.2,0.1,0,24.2
41089.4680092593,2010,20110064,11033,32147,"MARATHON PIPE LINE LLC","Crude Oil","INTERSTATE","MICHIGAN",0,0,0,0,0,43.8,0,0,0,0.4,0,44.2
41089.4680092593,2010,20110064,11033,32147,"MARATHON PIPE LINE LLC","Crude Oil","INTERSTATE","MONTANA",0,0,0,0,0,0,0.7,0,0.1,0.2,0,1
41089.4680092593,2010,20110064,11033,32147,"MARATHON PIPE LINE LLC","Crude Oil","INTERSTATE","OCS-Gulf of Mexico",0,0,0,0,0,0,75.6,79.4,4.2,0,0,159.2
41089.4680092593,2010,20110064,11033,32147,"MARATHON PIPE LINE LLC","Crude Oil","INTERSTATE","OHIO",0,0,0,0,38.4,0,0,0,0,0,0,38.4
41089.4680092593,2010,20110064,11033,32147,"MARATHON PIPE LINE LLC","Crude Oil","INTERSTATE","WEST VIRGINIA",,0,0,0,0,2.3,0.5,0.3,0.2,0.2,0.1,3.6
41089.4680092593,2010,20110064,11033,32147,"MARATHON PIPE LINE LLC","Crude Oil","INTERSTATE","WYOMING",0,0,0,0,227.4,37.2,56.8,0.1,7.2,0.2,0,328.9
41089.4680092593,2010,20110064,11033,32147,"MARATHON PIPE LINE LLC","Crude Oil","INTRASTATE","ILLINOIS",0,0,0,6.5,0,1.6,0,0,0,0,0,8.1
41089.4680092593,2010,20110064,11033,32147,"MARATHON PIPE LINE LLC","Crude Oil","INTRASTATE","OHIO",0,0,35,0,0.4,0.1,0,0,98.8,19,0,153.3
41089.4680092593,2010,20110065,11000,32147,"MARATHON PIPE LINE LLC","HVL","INTERSTATE","ILLINOIS",0,0,0,0,0,30.4,0,0,0.1,0.1,0,30.6
41089.4680092593,2010,20110065,11000,32147,"MARATHON PIPE LINE LLC","HVL","INTERSTATE","INDIANA",0,0,0,0,0,27.3,0,0.7,0.2,0.01,0,28.21
41089.4680092593,2010,20110065,11000,32147,"MARATHON PIPE LINE LLC","HVL","INTERSTATE","KENTUCKY",0,0,0,0,0,0,0,0.1,0,0,0,0.1
41089.4680092593,2010,20110065,11000,32147,"MARATHON PIPE LINE LLC","HVL","INTERSTATE","WEST VIRGINIA",0,0,0,0,0,1.9,0,0.5,0,0,0,2.4
41089.4680092593,2010,20110065,11000,32147,"MARATHON PIPE LINE LLC","HVL","INTRASTATE","MICHIGAN",0,0,0,0,0,22,0,0,0.2,3.7,0,25.9
41089.4680092593,2010,20110065,11000,32147,"MARATHON PIPE LINE LLC","HVL","INTRASTATE","TEXAS",,0,0,0,0,0,0,0,0.1,0,0,0.1
41089.4680092593,2010,20110066,11038,32147,"MARATHON PIPE LINE LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","ARKANSAS",0,0,0,0,19.6,0,0,0,0,0.1,0,19.7
41089.4680092593,2010,20110066,11038,32147,"MARATHON PIPE LINE LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","ILLINOIS",0.1,0,178,29.1,586,35.6,17.1,22.3,79.8,63.7,0,1011.7
41089.4680092593,2010,20110066,11038,32147,"MARATHON PIPE LINE LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","INDIANA",0,0,247.9,189.2,178.8,6.3,107.6,4.6,49.7,3.7,0.2,788
41089.4680092593,2010,20110066,11038,32147,"MARATHON PIPE LINE LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","KENTUCKY",0,0,0,0,60,0,11.3,5.7,0.3,1.2,0,78.5
41089.4680092593,2010,20110066,11038,32147,"MARATHON PIPE LINE LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","LOUISIANA",0,0,0,0,204.6,0,68,0.1,0,32.7,0.1,305.5
41089.4680092593,2010,20110066,11038,32147,"MARATHON PIPE LINE LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","MICHIGAN",0,0,0,0,119.1,1,0.9,0.8,0,0.2,0,122
41089.4680092593,2010,20110066,11038,32147,"MARATHON PIPE LINE LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","MISSISSIPPI",0,0,0,0,151.2,0,0,0,0,0.6,0,151.8
41089.4680092593,2010,20110066,11038,32147,"MARATHON PIPE LINE LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","OHIO",0,0,38.8,87.8,97.6,9.7,0.6,0.2,7.2,152.4,0,394.3
41089.4680092593,2010,20110066,11038,32147,"MARATHON PIPE LINE LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","PENNSYLVANIA",0,0,0,12.4,0,0,0,0.6,0,0.1,0,13.1
41089.4680092593,2010,20110066,11038,32147,"MARATHON PIPE LINE LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","TENNESSEE",0,0,0,0,110.4,0,0,0,0,0.2,0,110.6
41089.4680092593,2010,20110066,11038,32147,"MARATHON PIPE LINE LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","TEXAS",0,0,0,0,0,0,37.8,0,2.7,44.7,0,85.2
41089.4680092593,2010,20110066,11038,32147,"MARATHON PIPE LINE LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","WEST VIRGINIA",0.4,0,0,0,2.6,0.6,0.3,1.8,2.4,3,0,11.1
41089.4680092593,2010,20110066,11038,32147,"MARATHON PIPE LINE LLC","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","ILLINOIS",0,0,0,0,47.6,0,0,0,0,0,0,47.6
41089.4680092593,2010,20110066,11038,32147,"MARATHON PIPE LINE LLC","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","INDIANA",0,0,0,0,14.7,0.6,0,0,0.1,0.1,0,15.5
41089.4680092593,2010,20110066,11038,32147,"MARATHON PIPE LINE LLC","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","KENTUCKY",0,0,0,0,0,81.2,3,0.5,0.2,1.8,0,86.7
41089.4680092593,2010,20110066,11038,32147,"MARATHON PIPE LINE LLC","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","OHIO",0,0,0,194,90.2,0.8,8,86.7,3.3,3.3,0,386.3
41089.4680092593,2010,20110009,10009,32161,"BMC HOLDINGS, INC.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",,,,,,,,,4.63,,,4.63
41089.4680092593,2010,20110342,10354,32174,"MCCAIN PIPELINE COMPANY","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","MISSISSIPPI",0,0,0,0,0,5.5,0,0,0,0,0,5.5
41089.4680092593,2010,20110335,10347,32179,"EXXONMOBIL Refining and Supply Billings","Crude Oil","INTRASTATE","MONTANA",,,,,,,,,,,,
41089.4680092593,2010,20110112,10113,32195,"SIGNAL HILL PETROLEUM, INC.","Crude Oil","INTRASTATE","CALIFORNIA",,,,,,,1.06,,,0.169,,1.229
41089.4680092593,2010,20110324,10336,32213,"DIAMOND SHAMROCK REFINING CO. LP","HVL","INTRASTATE","TEXAS",,,,,,,,,,1.46,,1.46
41089.4680092593,2010,20110328,10340,32213,"DIAMOND SHAMROCK REFINING CO. LP","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",,,,,,,38.74,,,,,38.74
41089.4680092593,2010,20110287,10297,32215,"NOVA CHEMICALS (CANADA) LTD.","HVL","INTRASTATE","MICHIGAN",0,0,0,0,0,0,0,10.88,0,0,0,10.88
41089.4680092593,2010,20110277,10285,32223,"VALERO REFINING COMPANY - CALIFORNIA","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","CALIFORNIA",,,,,,9.64,2.36,1.8,,,,13.8
41089.4680092593,2010,20110084,10085,32224,"San Pedro Bay Pipeline","Crude Oil","INTERSTATE","CALIFORNIA",,,,,,,,16.66,0.36,0.23,0.38,17.63
41089.4680092593,2010,20110053,10054,32232,"WTG GAS PROCESSING, L.P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",,,,,,,,,,52,,52
41089.4680092593,2010,20110083,10084,32234,"EAGLE ROCK OPERATING, L.P.","HVL","INTRASTATE","TEXAS",,,,,,,,,19,,,19
41089.4680092593,2010,20110120,10121,32236,"EAGLE ROCK FIELD SERVICES, L.P.","HVL","INTRASTATE","TEXAS",6,0,0,0,0,14,3,0,3,0,0,26
41089.4680092593,2010,20110149,10151,32245,"LDH ENERGY HASTINGS LLC","HVL","INTRASTATE","TEXAS",,,,,,,,36.3,,,,36.3
41089.4680092593,2010,20110148,10150,32246,"LDH ENERGY MONT BELVIEU L.P.","HVL","INTRASTATE","TEXAS",21.54,,,15.77,23.61,15.67,11.45,,2.02,12.4,,102.46
41089.4680092593,2010,20110240,10243,32253,"TESORO LOS ANGELES REFINERY","Crude Oil","INTRASTATE","CALIFORNIA",0,0,0,0,0,2.05,0,0,0,0,0,2.05
41089.4680092593,2010,20110241,10244,32253,"TESORO LOS ANGELES REFINERY","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","CALIFORNIA",0,0,0,0,0,4.27,8.84,0.32,,,,13.43
41089.4680092593,2010,20110314,10481,32258,"KINDER MORGAN COCHIN LLC","HVL","INTERSTATE","ILLINOIS",,,,,,,166.44,,,0.03,,166.47
41089.4680092593,2010,20110314,10481,32258,"KINDER MORGAN COCHIN LLC","HVL","INTERSTATE","INDIANA",,,,,,,153.51,,,,,153.51
41089.4680092593,2010,20110314,10481,32258,"KINDER MORGAN COCHIN LLC","HVL","INTERSTATE","IOWA",,,,,,,190.37,0.01,38.86,0.53,,229.77
41089.4680092593,2010,20110314,10481,32258,"KINDER MORGAN COCHIN LLC","HVL","INTERSTATE","MICHIGAN",,,,,0.25,,65.59,,,,,65.84
41089.4680092593,2010,20110314,10481,32258,"KINDER MORGAN COCHIN LLC","HVL","INTERSTATE","MINNESOTA",,,,,,,253.83,0.15,0.01,0.17,,254.16
41089.4680092593,2010,20110314,10481,32258,"KINDER MORGAN COCHIN LLC","HVL","INTERSTATE","NORTH DAKOTA",,,,,,,325.75,0.01,0,0.22,,325.98
41089.4680092593,2010,20110314,10481,32258,"KINDER MORGAN COCHIN LLC","HVL","INTERSTATE","OHIO",,,,,,,48.81,0,0,0,,48.81
41089.4680092593,2010,20110314,10481,32258,"KINDER MORGAN COCHIN LLC","HVL","INTERSTATE","OREGON",,0,0,0,0,0,0,0,0,0,0,0
41089.4680092593,2010,20110418,10441,32258,"KINDER MORGAN COCHIN LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","OREGON",,0,0,0,0,0,8.44,0,0,0.04,0,8.48
41089.4680092593,2010,20120007,11013,32266,"ST. JAMES OIL CORPORATION","Crude Oil","INTRASTATE","CALIFORNIA",,,,,,,2.78,,,,,2.78
41089.4680092593,2010,20110196,10198,32272,"SAN ANTONIO PIPELINE CORPORATION","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",,,,,,,,,,14,,14
41089.4680092593,2010,20110126,10127,32277,"OXEA CORPORATION","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",0,0,0,0,0,0,51,0,0,0,0,51
41089.4680092593,2010,20110258,10264,32283,"FRONT RANGE PIPELINE, LLC.","Crude Oil","INTRASTATE","MONTANA",,,,,16.26,,,32.4,366.6,6.7,,421.96
41089.4680092593,2010,20120076,11105,32285,"Worsham-Steed Gas Storage, LLC","HVL","INTRASTATE","TEXAS",,,,,,,,,,6.8,,6.8
41089.4680092593,2010,20110288,10298,32288,"WHITE CLIFFS PIPELINE, LLC","Crude Oil","INTERSTATE","COLORADO",,,,,,,,,,155.3,,155.3
41089.4680092593,2010,20110288,10298,32288,"WHITE CLIFFS PIPELINE, LLC","Crude Oil","INTERSTATE","KANSAS",,,,,,,,,,283,,283
41089.4680092593,2010,20110288,10298,32288,"WHITE CLIFFS PIPELINE, LLC","Crude Oil","INTERSTATE","OKLAHOMA",,,,,,,,,,88.7,,88.7
41089.4680092593,2010,20110145,10147,32296,"TARGA RESOURCES OPERATING LP","HVL","INTERSTATE","LOUISIANA",,,,,,20.7,,,,,,20.7
41089.4680092593,2010,20110145,10147,32296,"TARGA RESOURCES OPERATING LP","HVL","INTERSTATE","TEXAS",,,,,,1.48,,,,,,1.48
41089.4680092593,2010,20110145,10147,32296,"TARGA RESOURCES OPERATING LP","HVL","INTRASTATE","LOUISIANA",2.62,,,15,42.81,192.1,219.65,24.79,36.32,3.87,,537.16
41089.4680092593,2010,20110145,10147,32296,"TARGA RESOURCES OPERATING LP","HVL","INTRASTATE","MISSISSIPPI",,,,,,0.68,,,,0.38,,1.06
41089.4680092593,2010,20110145,10147,32296,"TARGA RESOURCES OPERATING LP","HVL","INTRASTATE","TEXAS",,,,,,,,,1,,,1
41089.4680092593,2010,20110404,10427,32296,"TARGA RESOURCES OPERATING LP","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","LOUISIANA",,,,,,2,,,,,,2
41089.4680092593,2010,20110303,10313,32318,"PRISM LIQUIDS PIPELINE LLC","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",0,0,0,0,0,6,0,0,37.2,0,0,43.2
41089.4680092593,2010,20110455,10500,32331,"PASADENA REFINING SYSTEM, INC.","Crude Oil","INTERSTATE","TEXAS",,,,,0.48,,1.96,,,,,2.44
41089.4680092593,2010,20110455,10500,32331,"PASADENA REFINING SYSTEM, INC.","Crude Oil","INTRASTATE","TEXAS",0,0,0,0,0.48,0,1.96,0,0,0,0,2.44
41089.4680092593,2010,20110456,10501,32331,"PASADENA REFINING SYSTEM, INC.","HVL","INTRASTATE","TEXAS",,,,0,3.51,1.72,0,,,,,5.23
