"DATAFILE_AS_OF","REPORT_YEAR","REPORT_NUMBER","SUPPLEMENTAL_NUMBER","OPERATOR_ID","PARTA2NAMEOFCOMP","PARTA5COMMODITY","INTER_INTRA","STATE_NAME","PARTF1A","PARTF1B","PARTF1C","PARTF1D","PARTF1E","PARTF2A","PARTF2B","PARTF2C1","PARTF2C2","PARTF2C3","PARTF2CTOT","PARTF3A","PARTF3B","PARTF3C","PARTF3D","PARTF4A","PARTF4B","PARTF4C1","PARTF4C2","PARTF4C3","PARTF4CTOT","PARTF5A","PARTF5B","PARTF5C1","PARTF5C2","PARTF5C3","PARTF5CTOT","PARTF6A","PARTF6B","PARTF6C","PARTGMBA","PARTGMRC","PARTGTOTMILES"
8-31-2012,2011,20120086,11115,32147,"MARATHON PIPE LINE LLC","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","OHIO",53.7,53.7,0,53.7,161.1,83,45,28,1,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.1,45,32,0,41.4,41.4
8-31-2012,2011,20120086,11115,32147,"MARATHON PIPE LINE LLC","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","WEST VIRGINIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120274,11312,32195,"SIGNAL HILL PETROLEUM, INC.","Crude Oil","INTRASTATE","CALIFORNIA",0,0,0,0,0,0,0,0,0,0,0,1.229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.229,0,0,0,0,0
8-31-2012,2011,20120291,11329,32215,"NOVA CHEMICALS (CANADA) LTD.","HVL","INTRASTATE","MICHIGAN",7.92,7.92,0,0,15.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.84,0,0,0,7.92,7.92
8-31-2012,2011,20120280,11318,32223,"VALERO REFINING COMPANY - CALIFORNIA","Crude Oil","INTRASTATE","CALIFORNIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120345,11383,32223,"VALERO REFINING COMPANY - CALIFORNIA","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","CALIFORNIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120213,11251,32234,,"HVL","INTRASTATE","TEXAS",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120298,11336,32253,"TESORO LOS ANGELES REFINERY","Crude Oil","INTRASTATE","CALIFORNIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120299,11337,32253,"TESORO LOS ANGELES REFINERY","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","CALIFORNIA",5.09,5.09,0,0,10.18,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.14,0,0,0,6.05,6.05
8-31-2012,2011,20120244,11282,32258,"KINDER MORGAN COCHIN LLC","HVL","INTERSTATE",,802.56,802.81,0,0,1605.37,6800,9890,1,2,5,8,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637.37,9890,8,0,535.73,535.73
8-31-2012,2011,20120017,11024,32272,"SAN ANTONIO PIPELINE CORPORATION","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120271,11309,32277,"OXEA CORPORATION","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136,0,0,0,0,0,1326,0,0,0,0,0,1326.136,0,0,0,0,0
8-31-2012,2011,20120154,11186,32283,"FRONT RANGE PIPELINE, LLC.","Crude Oil","INTRASTATE","MONTANA",6.7,166.5,0,0,173.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.2,0,0,0,20.54,20.54
8-31-2012,2011,20120403,11447,32288,"WHITE CLIFFS PIPELINE, LLC","Crude Oil","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120182,11217,32296,"TARGA RESOURCES OPERATING LP","HVL","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,22.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.18,0,0,0,4.8,4.8
8-31-2012,2011,20120182,11217,32296,"TARGA RESOURCES OPERATING LP","HVL","INTRASTATE","LOUISIANA",0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,25,25
8-31-2012,2011,20120182,11217,32296,"TARGA RESOURCES OPERATING LP","HVL","INTRASTATE","MISSISSIPPI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120182,11217,32296,"TARGA RESOURCES OPERATING LP","HVL","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,29.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2,0,0,3.5,0,3.5
8-31-2012,2011,20120179,11214,32296,"TARGA RESOURCES OPERATING LP","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","LOUISIANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120456,11518,32297,"LUMEN MIDSTREAM PARTNERSHIP, LLC","HVL","INTRASTATE","OKLAHOMA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120314,11352,32318,"PRISM LIQUIDS PIPELINE LLC","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120312,11350,32334,"TC OIL PIPELINE OPERATIONS INC","Crude Oil","INTERSTATE",,0,41,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0
8-31-2012,2011,20120232,11270,32346,"TOTAL PETROCHEMICALS PIPELINE USA , INC.","Crude Oil","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120275,11313,32346,"TOTAL PETROCHEMICALS PIPELINE USA , INC.","HVL","INTRASTATE","TEXAS",8.58,,,,8.58,0,0,0,0,0,0,2.32,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.9,1,2,,,
8-31-2012,2011,20120260,11298,32346,"TOTAL PETROCHEMICALS PIPELINE USA , INC.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120220,11258,32355,"REGENCY LIQUIDS PIPELINE LLC","HVL","INTRASTATE","LOUISIANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120347,11385,32364,"VALERO REFINING-NEW ORLEANS, L.L.C.","Crude Oil","INTRASTATE","LOUISIANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120358,11399,32364,"VALERO REFINING-NEW ORLEANS, L.L.C.","HVL","INTRASTATE","LOUISIANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120348,11386,32364,"VALERO REFINING-NEW ORLEANS, L.L.C.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","LOUISIANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120447,11506,32365,"GULFPORT ENERGY CORPORATION","Crude Oil","INTRASTATE","LOUISIANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,1.4,0,0,0,0,0
8-31-2012,2011,20120440,11491,32386,"OILTANKING BEAUMONT PARTNERS L.P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120341,11379,32407,"GENESIS PIPELINE TEXAS, L.P.","Crude Oil","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120322,11360,32409,"GENESIS C02 PIPELINE, L.P.","CO2","INTRASTATE","MISSISSIPPI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120334,11531,32410,"GENESIS FREE STATE PIPELINE, LLC","CO2","INTRASTATE","MISSISSIPPI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.63,0,0,0,0,0,0,0,0,0,0,0,90.63,0,0,0,5.6,5.6
8-31-2012,2011,20120289,11327,32411,"GENESIS PIPELINE ALABAMA, LLC","Crude Oil","INTRASTATE","ALABAMA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120371,11415,32412,"MARKWEST LIBERTY MIDSTREAM & RESOURCES, LLC","HVL","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120098,11128,32428,"INTERCONTINENTAL TERMINAL COMPANY, LLC","HVL","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120104,11134,32445,"SOUTHCROSS NGL PIPELINE LTD.","HVL","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120242,11280,32450,"ROADRUNNER PIPELINE, L.L.C.","Crude Oil","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120361,11402,32454,"DRY TRAILS MIDSTREAM ENERGY, LLC","HVL","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,45.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.17,0,0,0,45.17,45.17
8-31-2012,2011,20120024,11039,32455,"HAWTHORN OIL TRANSPORTATION (OKLAHOMA), INC","Crude Oil","INTRASTATE","OKLAHOMA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120398,11442,32481,"BKEP CRUDE, LLC","Crude Oil","INTRASTATE","OKLAHOMA",142.51,142.51,0,0,285.02,85,37,26,3,8,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.02,37,37,12.03,130.48,142.51
8-31-2012,2011,20120398,11442,32481,"BKEP CRUDE, LLC","Crude Oil","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120320,11358,32488,"ENI US OPERATING CO, INC","Crude Oil","INTRASTATE","ALASKA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120360,11404,32492,"GENESIS CRUDE OIL, L.P.","Crude Oil","INTRASTATE","LOUISIANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120236,11274,32493,"UNEV PIPELINE, LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,0,54,0,54
8-31-2012,2011,20120120,11409,32495,"DELAWARE PIPELINE COMPANY, LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE",,23.4,23.4,0,0,46.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.8,0,0,0,23.4,23.4
8-31-2012,2011,20120420,11554,32502,"ENBRIDGE PIPELINES (SOUTHERN LIGHTS) L.L.C.","Refined and/or Petroleum Product (non-HVL)","INTERSTATE",,228,624,0,0,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852,0,0,0,235,235
8-31-2012,2011,20120108,11139,32507,"CORONADO PIPELINE COMPANY , LLC","Crude Oil","INTRASTATE","OKLAHOMA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120441,11493,32523,"ST. PAUL PARK REFINING CO. LLC","Crude Oil","INTRASTATE","MINNESOTA",2.36,2.36,0,0,4.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72,0,0,0,2.36,2.36
8-31-2012,2011,20120126,11157,32532,"ENERGY XXI PIPELINE, LLC","Crude Oil","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120471,11544,32537,"WYOMING PIPELINE COMPANY","Crude Oil","INTRASTATE","WYOMING",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120078,11107,32540,"ELECTRAGAS INC.","Crude Oil","INTRASTATE","TEXAS",1.66,0,0,0,1.66,0,0,0,0,0,0,0,0,0,0,3.33,0,0,1,1,2,0,0,0,0,0,0,4.99,0,2,3.33,0,3.33
8-31-2012,2011,20120462,11525,32541,"COPANO NGL SERVICES (MARKHAM), LLC","HVL","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120351,11390,32543,"DENBURY GREEN PIPELINE-TEXAS, LLC","CO2","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.325,34,5,26,3,34,0,0,0,0,0,0,47.325,34,34,0,47.325,47.325
8-31-2012,2011,20120352,11391,32545,"DENBURY GULF COAST PIPELINES, LLC","CO2","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.178,5,0,3,2,5,0,0,0,0,0,0,2.178,5,5,0.348,1.83,2.178
8-31-2012,2011,20120138,11170,32554,"CARDINAL MIDSTREAM LLC","HVL","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,15.326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.326,0,0,0,6.75,6.75
8-31-2012,2011,20120030,11075,32559,"ALON USA KROTZ SPRINGS REFINERY, INC","HVL","INTRASTATE","LOUISIANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120382,11426,32572,"TOLEDO REFINING COMPANY, LLC","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","OHIO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120473,11546,32582,"LIBERTY PIPELINE GROUP, LLC","HVL","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,87,0,87
8-31-2012,2011,20120083,11112,32602,"OXY USA INC","Crude Oil","INTRASTATE","CALIFORNIA",0,0,0,0,0,0,0,0,0,0,0,3.513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.513,0,0,0,3.513,3.513
8-31-2012,2011,20120461,11523,32613,"OILTANKING PORT NECHES, LLC","Crude Oil","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120202,11238,32614,"WILLIAMS OLEFINS FEEDSTOCK PIPELINES, LLC","HVL","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120103,11501,32625,"BLACK ELK ENERGY LLC","Crude Oil","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120103,11501,32625,"BLACK ELK ENERGY LLC","Crude Oil","INTRASTATE","LOUISIANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120103,11501,32625,"BLACK ELK ENERGY LLC","Crude Oil","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120062,11091,32646,"CHESAPEAKE OPERATING INC.","Crude Oil","INTRASTATE","OKLAHOMA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120211,11248,32688,"WEST COAST TERMINAL PIPELINE  (WCTP)","Crude Oil","INTRASTATE","CALIFORNIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120209,11484,32688,"WEST COAST TERMINAL PIPELINE  (WCTP)","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","CALIFORNIA",5,13,0,0,18,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,1,0,17.76,17.76
8-31-2012,2011,20120013,11020,99001,"DEFENSE FUEL SUPPLY POINT","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","SOUTH CAROLINA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120020,11032,99002,"TAMPA AIRPORT PIPELINE CORPORATION","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","FLORIDA",0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8-31-2012,2011,20120401,11445,99031,"CITGO PETROLEUM CORPORATION (TERMINALS)","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","FLORIDA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120401,11445,99031,"CITGO PETROLEUM CORPORATION (TERMINALS)","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","ILLINOIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120401,11445,99031,"CITGO PETROLEUM CORPORATION (TERMINALS)","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","INDIANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120401,11445,99031,"CITGO PETROLEUM CORPORATION (TERMINALS)","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","MICHIGAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120401,11445,99031,"CITGO PETROLEUM CORPORATION (TERMINALS)","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","NEW JERSEY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120401,11445,99031,"CITGO PETROLEUM CORPORATION (TERMINALS)","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","OHIO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120474,11563,99037,"SOUTH WILMINGTON-PIPELINE","Refined and/or Petroleum Product (non-HVL)","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
