"DATAFILE_AS_OF","REPORT_YEAR","REPORT_NUMBER","SUPPLEMENTAL_NUMBER","OPERATOR_ID","PARTA2NAMEOFCOMP","PARTA5COMMODITY","INTER_INTRA","STATE_NAME","PARTF1A","PARTF1B","PARTF1C","PARTF1D","PARTF1E","PARTF2A","PARTF2B","PARTF2C1","PARTF2C2","PARTF2C3","PARTF2CTOT","PARTF3A","PARTF3B","PARTF3C","PARTF3D","PARTF4A","PARTF4B","PARTF4C1","PARTF4C2","PARTF4C3","PARTF4CTOT","PARTF5A","PARTF5B","PARTF5C1","PARTF5C2","PARTF5C3","PARTF5CTOT","PARTF6A","PARTF6B","PARTF6C","PARTGMBA","PARTGMRC","PARTGTOTMILES"
41089.4708333333,2010,20110071,10072,32526,"COWTOWN PIPELINE PARTNERS L.P.","HVL","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110037,10037,32540,"ELECTRAGAS INC.","Crude Oil","INTRASTATE","TEXAS",3.33,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,3.33,2,0,0,2,2,0,0,0,0,0,0,6.66,2,2,3.33,0,3.33
41089.4708333333,2010,20110452,11524,32541,"COPANO NGL SERVICES (MARKHAM), LLC","HVL","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110260,10266,32543,"DENBURY GREEN PIPELINE-TEXAS, LLC","CO2","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,122.07,0,0,0,64.5,0,0,0,0,0,0,0,0,0,0,0,186.57,0,0,50.7,0,50.7
41089.4708333333,2010,20110290,10489,32554,"CARDINAL MIDSTREAM LLC","HVL","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,15.326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.326,0,0,0,6.75,6.75
41089.4708333333,2010,20110098,10099,32575,"DEEPROCK OIL OPERATING, LLC","Crude Oil","INTRASTATE","OKLAHOMA",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41089.4708333333,2010,20110448,10484,32602,"OXY USA INC","Crude Oil","INTRASTATE","CALIFORNIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20120102,11132,32625,"BLACK ELK ENERGY LLC","Crude Oil","INTRASTATE","LOUISIANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20120102,11132,32625,"BLACK ELK ENERGY LLC","Crude Oil","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110414,10437,99001,"DEFENSE FUEL SUPPLY POINT","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","SOUTH CAROLINA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110459,10506,99002,"TAMPA AIRPORT PIPELINE CORPORATION","Refined and/or Petroleum Product (non-HVL)","INTERSTATE",,10.5,0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0,0,0,0,0
41089.4708333333,2010,20110023,10023,99031,"CITGO PETROLEUM CORPORATION (TERMINALS)","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","FLORIDA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110023,10023,99031,"CITGO PETROLEUM CORPORATION (TERMINALS)","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","ILLINOIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110023,10023,99031,"CITGO PETROLEUM CORPORATION (TERMINALS)","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","INDIANA",0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
41089.4708333333,2010,20110023,10023,99031,"CITGO PETROLEUM CORPORATION (TERMINALS)","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","MICHIGAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110023,10023,99031,"CITGO PETROLEUM CORPORATION (TERMINALS)","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","NEW JERSEY",8,8,0,0,16,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,0,0,8,8
41089.4708333333,2010,20110023,10023,99031,"CITGO PETROLEUM CORPORATION (TERMINALS)","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","OHIO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110048,10048,99037,"SOUTH WILMINGTON-PIPELINE","Refined and/or Petroleum Product (non-HVL)","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
