"DATAFILE_AS_OF","REPORT_YEAR","REPORT_NUMBER","SUPPLEMENTAL_NUMBER","OPERATOR_ID","PARTA2NAMEOFCOMP","PARTA5COMMODITY","INTER_INTRA","STATE_NAME","PARTHON4LESS","PARTHON6","PARTHON8","PARTHON10","PARTHON12","PARTHON14","PARTHON16","PARTHON18","PARTHON20","PARTHON22","PARTHON24","PARTHON26","PARTHON28","PARTHON30","PARTHON32","PARTHON34","PARTHON36","PARTHON38","PARTHON40","PARTHON42","PARTHON44","PARTHON46","PARTHON48","PARTHON50","PARTHON52","PARTHON54","PARTHON56","PARTHON58OVER","PARTHONADDITIONAL","PARTHONTOTAL","PARTHOFF4LESS","PARTHOFF6","PARTHOFF8","PARTHOFF10","PARTHOFF12","PARTHOFF14","PARTHOFF16","PARTHOFF18","PARTHOFF20","PARTHOFF22","PARTHOFF24","PARTHOFF26","PARTHOFF28","PARTHOFF30","PARTHOFF32","PARTHOFF34","PARTHOFF36","PARTHOFF38","PARTHOFF40","PARTHOFF42","PARTHOFF44","PARTHOFF46","PARTHOFF48","PARTHOFF50","PARTHOFF52","PARTHOFF54","PARTHOFF56","PARTHOFF58OVER","PARTHOFFADDITIONAL","PARTHOFFTOTAL"
41089.4687037037,2010,20110013,10013,31023,"CITGO REFINING & CHEMICAL CO. L.P.","HVL","INTRASTATE","TEXAS",5.1,4.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110012,10012,31023,"CITGO REFINING & CHEMICAL CO. L.P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",0,19.3,13.6,4.4,1.4,0,6.6,0,0.5,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110425,10450,31045,"GENESIS PIPELINE USA, L.P.","Crude Oil","INTERSTATE","ALABAMA",17.32,55.66,0,0,0,0,36.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; ",109.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110425,10450,31045,"GENESIS PIPELINE USA, L.P.","Crude Oil","INTERSTATE","FLORIDA",0.38,8.54,5.79,3.8,0,0,27.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",46.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110425,10450,31045,"GENESIS PIPELINE USA, L.P.","Crude Oil","INTRASTATE","MISSISSIPPI",13.09,10.52,110.09,86.5,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; ",220.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110008,10475,31049,"MCCHORD PIPELINE CO.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","WASHINGTON",0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110029,10029,31051,"TIDEWATER, INC","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","WASHINGTON",0,2.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",2.784,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110180,10182,31056,"ASIG - HONOLULU","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","HAWAII",0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110346,10358,31057,"HECO - HAWAIIAN ELECTRIC COMPANY, INC.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","HAWAII",0,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110073,10074,31059,"BASF CORPORATION","HVL","INTRASTATE","TEXAS",1.22,7.24,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110320,10332,31067,"AERA ENERGY LLC","Crude Oil","INTRASTATE","CALIFORNIA",0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110451,10492,31083,"HELCO-HAWAII ELECTRIC LIGHT COMPANY, INC.","Crude Oil","INTERSTATE","HAWAII",0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110166,10168,31130,"DCP MIDSTREAM","HVL","INTERSTATE","COLORADO",127.06,187.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",314.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110166,10168,31130,"DCP MIDSTREAM","HVL","INTERSTATE","KANSAS",0,208.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",208.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110166,10168,31130,"DCP MIDSTREAM","HVL","INTERSTATE","LOUISIANA",0,64.57,110.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",175.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110166,10168,31130,"DCP MIDSTREAM","HVL","INTERSTATE","TEXAS",0,0,136.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",136.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110166,10168,31130,"DCP MIDSTREAM","HVL","INTRASTATE","COLORADO",29.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",29.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110166,10168,31130,"DCP MIDSTREAM","HVL","INTRASTATE","LOUISIANA",2.89,2.28,5.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",10.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110166,10168,31130,"DCP MIDSTREAM","HVL","INTRASTATE","NEW MEXICO",65.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",65.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110166,10168,31130,"DCP MIDSTREAM","HVL","INTRASTATE","OKLAHOMA",0.06,20.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110166,10168,31130,"DCP MIDSTREAM","HVL","INTRASTATE","TEXAS",63.49,109.3,52.56,40.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5 - 1.26;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",267.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110167,10169,31130,"DCP MIDSTREAM","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","NEW MEXICO",0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110167,10169,31130,"DCP MIDSTREAM","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",8.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",8.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110018,10018,31135,"PETRO-DIAMOND TERMINAL COMPANY","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","CALIFORNIA",0,0,0.484,0.36,0.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",1.459,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110033,10479,31136,"WICKLAND OIL COMPANY","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","CALIFORNIA",0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; ",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110380,10399,31166,"MUSTANG PIPE LINE PARTNERS","Crude Oil","INTERSTATE","ILLINOIS",0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",209,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110379,10398,31167,"MOEM PIPELINE LLC","Crude Oil","INTERSTATE","LOUISIANA",1.98,0,5.1,1.11,1.47,54.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",64.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110347,10359,31174,"SHELL PIPELINE CO., L.P.","Crude Oil","INTERSTATE","ILLINOIS",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,111.2,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",113.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",0
41089.4687037037,2010,20110347,10359,31174,"SHELL PIPELINE CO., L.P.","Crude Oil","INTERSTATE","KENTUCKY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.1,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",51.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",0
41089.4687037037,2010,20110347,10359,31174,"SHELL PIPELINE CO., L.P.","Crude Oil","INTERSTATE","LOUISIANA",0,0,3.8,0.6,55.2,0,97.5,44.7,114.8,236.8,119,0,0,0.6,0,0,37.2,0,72.9,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",783.1,0,0,8.9,0,15.3,0,29.5,3.2,52.4,3.4,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",121
41089.4687037037,2010,20110347,10359,31174,"SHELL PIPELINE CO., L.P.","Crude Oil","INTERSTATE","MISSISSIPPI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288.8,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",288.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",0
41089.4687037037,2010,20110347,10359,31174,"SHELL PIPELINE CO., L.P.","Crude Oil","INTERSTATE","OCS-Gulf of Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",0,0,48.6,55.7,0,389.3,83.3,167.1,157.6,308.7,3.2,170.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",1384.4
41089.4687037037,2010,20110347,10359,31174,"SHELL PIPELINE CO., L.P.","Crude Oil","INTERSTATE","TENNESSEE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.2,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",110.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",0
41089.4687037037,2010,20110347,10359,31174,"SHELL PIPELINE CO., L.P.","Crude Oil","INTERSTATE","TEXAS",0,0,0,0,16.5,0,15.8,0,15.6,104.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",152.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",0
41089.4687037037,2010,20110347,10359,31174,"SHELL PIPELINE CO., L.P.","Crude Oil","INTRASTATE","CALIFORNIA",3.9,8.6,49.6,151.7,79.5,96.2,37.1,7.9,234.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",668.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",0
41089.4687037037,2010,20110347,10359,31174,"SHELL PIPELINE CO., L.P.","Crude Oil","INTRASTATE","ILLINOIS",0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110347,10359,31174,"SHELL PIPELINE CO., L.P.","Crude Oil","INTRASTATE","LOUISIANA",0,0,0,0,0,0,0,0,0.2,0,1,0,0,2,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",0
41089.4687037037,2010,20110347,10359,31174,"SHELL PIPELINE CO., L.P.","Crude Oil","INTRASTATE","TEXAS",0,0,8,23,0.2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110349,10361,31174,"SHELL PIPELINE CO., L.P.","Fuel Grade Ethanol (dedicated system)","INTRASTATE","CALIFORNIA",0,0,2.8,3,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110350,10362,31174,"SHELL PIPELINE CO., L.P.","HVL","INTERSTATE","LOUISIANA",8.4,78.8,0,57.3,186.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",330.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110350,10362,31174,"SHELL PIPELINE CO., L.P.","HVL","INTERSTATE","TEXAS",3.3,88.7,32.6,5.1,76.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",206.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110350,10362,31174,"SHELL PIPELINE CO., L.P.","HVL","INTRASTATE","LOUISIANA",0,56.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110348,10443,31174,"SHELL PIPELINE CO., L.P.","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","CALIFORNIA",0,0,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110348,10443,31174,"SHELL PIPELINE CO., L.P.","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","ILLINOIS",0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110348,10443,31174,"SHELL PIPELINE CO., L.P.","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","LOUISIANA",0,0,0,0,65.2,0,53.9,0,1.9,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",213,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110348,10443,31174,"SHELL PIPELINE CO., L.P.","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","OREGON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110348,10443,31174,"SHELL PIPELINE CO., L.P.","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","TEXAS",1.3,0,6,14.8,27.5,3.1,7.9,0,0,0,0,0,0,5,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110348,10443,31174,"SHELL PIPELINE CO., L.P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","CALIFORNIA",16.9,38.3,87.6,30,7.5,0,0,21.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",202.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110348,10443,31174,"SHELL PIPELINE CO., L.P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","LOUISIANA",0,6.4,17.4,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110348,10443,31174,"SHELL PIPELINE CO., L.P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",4.5,22.4,2.2,2.4,1.8,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110348,10443,31174,"SHELL PIPELINE CO., L.P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","WISCONSIN",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110439,10471,31178,"XTO ENERGY INC","CO2","INTRASTATE","TEXAS",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110437,10706,31178,"XTO ENERGY INC","Crude Oil","INTRASTATE","ALASKA",,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",9
41089.4687037037,2010,20110438,10470,31178,"XTO ENERGY INC","HVL","INTRASTATE","LOUISIANA",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110438,10470,31178,"XTO ENERGY INC","HVL","INTRASTATE","TEXAS",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110197,10199,31189,"BP PIPELINE (NORTH AMERICA) INC.","Crude Oil","INTERSTATE","ILLINOIS",0,0,0,1,18,15,55,26,119,76,9,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",523,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
